"order_id","product_id","unit_price","quantity","discount","_sdc_extracted_at","_sdc_received_at","_sdc_batched_at","_sdc_deleted_at","_sdc_sequence","_sdc_table_version","_sdc_sync_started_at","order_id","customer_id","employee_id","order_date","required_date","shipped_date","ship_via","freight","ship_name","ship_address","ship_city","ship_region","ship_postal_code","ship_country","_sdc_extracted_at","_sdc_received_at","_sdc_batched_at","_sdc_deleted_at","_sdc_sequence","_sdc_table_version","_sdc_sync_started_at"
"10726","11","21","5","0",2025-02-01 14:30:05.338,2025-02-01 14:30:05.482,2025-02-01 14:30:05.420,,1738431005482,,1738431005337,"10726",EASTC,"4","1997-11-03","1997-11-17","1997-12-05","1","16.56",Eastern Connection,"35 King George",London,"",WX3 6FW,UK,2025-02-01 14:30:05.426,2025-02-01 14:30:05.649,2025-02-01 14:30:05.613,,1738431005649,,1738431005337
"10727","59","55","10","0.05",2025-02-01 14:30:05.338,2025-02-01 14:30:05.482,2025-02-01 14:30:05.420,,1738431005482,,1738431005337,"10727",REGGC,"2","1997-11-03","1997-12-01","1997-12-05","1","89.9",Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,"","42100",Italy,2025-02-01 14:30:05.426,2025-02-01 14:30:05.649,2025-02-01 14:30:05.613,,1738431005649,,1738431005337
"11030","59","55","100","0.25",2025-02-01 14:30:05.377,2025-02-01 14:30:05.519,2025-02-01 14:30:05.420,,1738431005520,,1738431005337,"11030",SAVEA,"7","1998-04-17","1998-05-15","1998-04-27","2","830.75",Save-a-lot Markets,"187 Suffolk Ln.",Boise,ID,"83720",USA,2025-02-01 14:30:05.445,2025-02-01 14:30:05.673,2025-02-01 14:30:05.613,,1738431005674,,1738431005337
"10250","65","16.8","15","0.15",2025-02-01 14:30:05.281,2025-02-01 14:30:05.420,2025-02-01 14:30:05.420,,1738431005421,,1738431005337,"10250",HANAR,"4","1996-07-08","1996-08-05","1996-07-12","2","65.83",Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,"05454-876",Brazil,2025-02-01 14:30:05.396,2025-02-01 14:30:05.613,2025-02-01 14:30:05.613,,1738431005613,,1738431005337
"10288","68","10","3","0.1",2025-02-01 14:30:05.284,2025-02-01 14:30:05.425,2025-02-01 14:30:05.420,,1738431005425,,1738431005337,"10288",REGGC,"4","1996-08-23","1996-09-20","1996-09-03","1","7.45",Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,"","42100",Italy,2025-02-01 14:30:05.398,2025-02-01 14:30:05.616,2025-02-01 14:30:05.613,,1738431005617,,1738431005337
"10304","71","17.2","2","0",2025-02-01 14:30:05.286,2025-02-01 14:30:05.427,2025-02-01 14:30:05.420,,1738431005428,,1738431005337,"10304",TORTU,"1","1996-09-12","1996-10-10","1996-09-17","2","63.79",Tortuga Restaurante,Avda. Azteca 123,México D.F.,"","05033",Mexico,2025-02-01 14:30:05.399,2025-02-01 14:30:05.617,2025-02-01 14:30:05.613,,1738431005618,,1738431005337
"10289","64","26.6","9","0",2025-02-01 14:30:05.284,2025-02-01 14:30:05.425,2025-02-01 14:30:05.420,,1738431005425,,1738431005337,"10289",BSBEV,"7","1996-08-26","1996-09-23","1996-08-28","3","22.77",B's Beverages,Fauntleroy Circus,London,"",EC2 5NT,UK,2025-02-01 14:30:05.398,2025-02-01 14:30:05.616,2025-02-01 14:30:05.613,,1738431005617,,1738431005337
"10366","77","10.4","5","0",2025-02-01 14:30:05.292,2025-02-01 14:30:05.435,2025-02-01 14:30:05.420,,1738431005436,,1738431005337,"10366",GALED,"8","1996-11-28","1997-01-09","1996-12-30","2","10.14",Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,"","8022",Spain,2025-02-01 14:30:05.403,2025-02-01 14:30:05.622,2025-02-01 14:30:05.613,,1738431005623,,1738431005337
"10982","43","46","9","0",2025-02-01 14:30:05.370,2025-02-01 14:30:05.513,2025-02-01 14:30:05.420,,1738431005513,,1738431005337,"10982",BOTTM,"2","1998-03-27","1998-04-24","1998-04-08","1","14.01",Bottom-Dollar Markets,"23 Tsawassen Blvd.",Tsawassen,BC,T2F 8M4,Canada,2025-02-01 14:30:05.442,2025-02-01 14:30:05.669,2025-02-01 14:30:05.613,,1738431005670,,1738431005337
"10613","75","7.75","40","0",2025-02-01 14:30:05.323,2025-02-01 14:30:05.468,2025-02-01 14:30:05.420,,1738431005468,,1738431005337,"10613",HILAA,"4","1997-07-29","1997-08-26","1997-08-01","2","8.11",HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,"5022",Venezuela,2025-02-01 14:30:05.419,2025-02-01 14:30:05.640,2025-02-01 14:30:05.613,,1738431005641,,1738431005337
"10614","39","18","5","0",2025-02-01 14:30:05.323,2025-02-01 14:30:05.468,2025-02-01 14:30:05.420,,1738431005468,,1738431005337,"10614",BLAUS,"8","1997-07-29","1997-08-26","1997-08-01","3","1.93",Blauer See Delikatessen,Forsterstr. 57,Mannheim,"","68306",Germany,2025-02-01 14:30:05.419,2025-02-01 14:30:05.641,2025-02-01 14:30:05.613,,1738431005641,,1738431005337
"10617","59","55","30","0.15",2025-02-01 14:30:05.323,2025-02-01 14:30:05.468,2025-02-01 14:30:05.420,,1738431005469,,1738431005337,"10617",GREAL,"4","1997-07-31","1997-08-28","1997-08-04","2","18.53",Great Lakes Food Market,"2732 Baker Blvd.",Eugene,OR,"97403",USA,2025-02-01 14:30:05.419,2025-02-01 14:30:05.641,2025-02-01 14:30:05.613,,1738431005641,,1738431005337
"10966","62","49.3","12","0.15",2025-02-01 14:30:05.368,2025-02-01 14:30:05.511,2025-02-01 14:30:05.420,,1738431005512,,1738431005337,"10966",CHOPS,"4","1998-03-20","1998-04-17","1998-04-08","1","27.19",Chop-suey Chinese,Hauptstr. 31,Bern,"","3012",Switzerland,2025-02-01 14:30:05.441,2025-02-01 14:30:05.668,2025-02-01 14:30:05.613,,1738431005668,,1738431005337
"10967","49","20","40","0",2025-02-01 14:30:05.369,2025-02-01 14:30:05.511,2025-02-01 14:30:05.420,,1738431005512,,1738431005337,"10967",TOMSP,"2","1998-03-23","1998-04-20","1998-04-02","2","62.22",Toms Spezialitäten,Luisenstr. 48,Münster,"","44087",Germany,2025-02-01 14:30:05.441,2025-02-01 14:30:05.668,2025-02-01 14:30:05.613,,1738431005669,,1738431005337
"10969","46","12","9","0",2025-02-01 14:30:05.369,2025-02-01 14:30:05.511,2025-02-01 14:30:05.420,,1738431005512,,1738431005337,"10969",COMMI,"1","1998-03-23","1998-04-20","1998-03-30","2","0.21",Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,SP,"05432-043",Brazil,2025-02-01 14:30:05.441,2025-02-01 14:30:05.668,2025-02-01 14:30:05.613,,1738431005669,,1738431005337
"10970","52","7","40","0.2",2025-02-01 14:30:05.369,2025-02-01 14:30:05.511,2025-02-01 14:30:05.420,,1738431005512,,1738431005337,"10970",BOLID,"9","1998-03-24","1998-04-07","1998-04-24","1","16.16",Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,"","28023",Spain,2025-02-01 14:30:05.441,2025-02-01 14:30:05.668,2025-02-01 14:30:05.613,,1738431005669,,1738431005337
"10971","29","123.79","14","0",2025-02-01 14:30:05.369,2025-02-01 14:30:05.512,2025-02-01 14:30:05.420,,1738431005512,,1738431005337,"10971",FRANR,"2","1998-03-24","1998-04-21","1998-04-02","2","121.82",France restauration,"54, rue Royale",Nantes,"","44000",France,2025-02-01 14:30:05.441,2025-02-01 14:30:05.668,2025-02-01 14:30:05.613,,1738431005669,,1738431005337
"10460","75","6.2","4","0.25",2025-02-01 14:30:05.302,2025-02-01 14:30:05.447,2025-02-01 14:30:05.420,,1738431005447,,1738431005337,"10460",FOLKO,"8","1997-02-28","1997-03-28","1997-03-03","1","16.27",Folk och fä HB,Åkergatan 24,Bräcke,"",S-844 67,Sweden,2025-02-01 14:30:05.409,2025-02-01 14:30:05.629,2025-02-01 14:30:05.613,,1738431005630,,1738431005337
"10860","76","18","20","0",2025-02-01 14:30:05.355,2025-02-01 14:30:05.499,2025-02-01 14:30:05.420,,1738431005500,,1738431005337,"10860",FRANR,"3","1998-01-29","1998-02-26","1998-02-04","3","19.26",France restauration,"54, rue Royale",Nantes,"","44000",France,2025-02-01 14:30:05.435,2025-02-01 14:30:05.659,2025-02-01 14:30:05.613,,1738431005660,,1738431005337
"10749","76","18","10","0",2025-02-01 14:30:05.339,2025-02-01 14:30:05.485,2025-02-01 14:30:05.420,,1738431005485,,1738431005337,"10749",ISLAT,"4","1997-11-20","1997-12-18","1997-12-19","2","61.53",Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,2025-02-01 14:30:05.428,2025-02-01 14:30:05.651,2025-02-01 14:30:05.613,,1738431005651,,1738431005337
"10750","59","55","25","0.15",2025-02-01 14:30:05.339,2025-02-01 14:30:05.485,2025-02-01 14:30:05.420,,1738431005485,,1738431005337,"10750",WARTH,"9","1997-11-21","1997-12-19","1997-11-24","1","79.3",Wartian Herkku,Torikatu 38,Oulu,"","90110",Finland,2025-02-01 14:30:05.428,2025-02-01 14:30:05.651,2025-02-01 14:30:05.613,,1738431005651,,1738431005337
"10752","69","36","3","0",2025-02-01 14:30:05.340,2025-02-01 14:30:05.485,2025-02-01 14:30:05.420,,1738431005485,,1738431005337,"10752",NORTS,"2","1997-11-24","1997-12-22","1997-11-28","3","1.39",North/South,South House 300 Queensbridge,London,"",SW7 1RZ,UK,2025-02-01 14:30:05.428,2025-02-01 14:30:05.651,2025-02-01 14:30:05.613,,1738431005651,,1738431005337
"10911","67","14","15","0",2025-02-01 14:30:05.361,2025-02-01 14:30:05.505,2025-02-01 14:30:05.420,,1738431005505,,1738431005337,"10911",GODOS,"3","1998-02-26","1998-03-26","1998-03-05","1","38.19",Godos Cocina Típica,"C/ Romero, 33",Sevilla,"","41101",Spain,2025-02-01 14:30:05.437,2025-02-01 14:30:05.663,2025-02-01 14:30:05.613,,1738431005664,,1738431005337
"10912","29","123.79","60","0.25",2025-02-01 14:30:05.361,2025-02-01 14:30:05.505,2025-02-01 14:30:05.420,,1738431005505,,1738431005337,"10912",HUNGO,"2","1998-02-26","1998-03-26","1998-03-18","2","580.91",Hungry Owl All-Night Grocers,"8 Johnstown Road",Cork,Co. Cork,"",Ireland,2025-02-01 14:30:05.437,2025-02-01 14:30:05.664,2025-02-01 14:30:05.613,,1738431005664,,1738431005337
"10913","58","13.25","15","0",2025-02-01 14:30:05.361,2025-02-01 14:30:05.505,2025-02-01 14:30:05.420,,1738431005505,,1738431005337,"10913",QUEEN,"4","1998-02-26","1998-03-26","1998-03-04","1","33.05",Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,"05487-020",Brazil,2025-02-01 14:30:05.437,2025-02-01 14:30:05.664,2025-02-01 14:30:05.613,,1738431005664,,1738431005337
"10454","46","9.6","10","0.2",2025-02-01 14:30:05.301,2025-02-01 14:30:05.446,2025-02-01 14:30:05.420,,1738431005446,,1738431005337,"10454",LAMAI,"4","1997-02-21","1997-03-21","1997-02-25","3","2.74",La maison d'Asie,"1 rue Alsace-Lorraine",Toulouse,"","31000",France,2025-02-01 14:30:05.409,2025-02-01 14:30:05.629,2025-02-01 14:30:05.613,,1738431005629,,1738431005337
"10409","21","8","12","0",2025-02-01 14:30:05.297,2025-02-01 14:30:05.441,2025-02-01 14:30:05.420,,1738431005441,,1738431005337,"10409",OCEAN,"3","1997-01-09","1997-02-06","1997-01-14","1","29.83",Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,"","1010",Argentina,2025-02-01 14:30:05.406,2025-02-01 14:30:05.625,2025-02-01 14:30:05.613,,1738431005626,,1738431005337
"10413","76","14.4","14","0",2025-02-01 14:30:05.297,2025-02-01 14:30:05.441,2025-02-01 14:30:05.420,,1738431005442,,1738431005337,"10413",LAMAI,"3","1997-01-14","1997-02-11","1997-01-16","2","95.66",La maison d'Asie,"1 rue Alsace-Lorraine",Toulouse,"","31000",France,2025-02-01 14:30:05.406,2025-02-01 14:30:05.626,2025-02-01 14:30:05.613,,1738431005626,,1738431005337
"10292","20","64.8","20","0",2025-02-01 14:30:05.284,2025-02-01 14:30:05.425,2025-02-01 14:30:05.420,,1738431005426,,1738431005337,"10292",TRADH,"1","1996-08-28","1996-09-25","1996-09-02","2","1.35",Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,"05634-030",Brazil,2025-02-01 14:30:05.398,2025-02-01 14:30:05.617,2025-02-01 14:30:05.613,,1738431005617,,1738431005337
"10597","65","21.05","12","0.2",2025-02-01 14:30:05.321,2025-02-01 14:30:05.466,2025-02-01 14:30:05.420,,1738431005466,,1738431005337,"10597",PICCO,"7","1997-07-11","1997-08-08","1997-07-18","3","35.12",Piccolo und mehr,Geislweg 14,Salzburg,"","5020",Austria,2025-02-01 14:30:05.418,2025-02-01 14:30:05.639,2025-02-01 14:30:05.613,,1738431005640,,1738431005337
"10724","61","28.5","5","0",2025-02-01 14:30:05.337,2025-02-01 14:30:05.481,2025-02-01 14:30:05.420,,1738431005482,,1738431005337,"10724",MEREP,"8","1997-10-30","1997-12-11","1997-11-05","2","57.75",Mère Paillarde,"43 rue St. Laurent",Montréal,Québec,H1J 1C3,Canada,2025-02-01 14:30:05.426,2025-02-01 14:30:05.649,2025-02-01 14:30:05.613,,1738431005649,,1738431005337
"10725","55","24","6","0",2025-02-01 14:30:05.337,2025-02-01 14:30:05.482,2025-02-01 14:30:05.420,,1738431005482,,1738431005337,"10725",FAMIA,"4","1997-10-31","1997-11-28","1997-11-05","3","10.83",Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,"05442-030",Brazil,2025-02-01 14:30:05.426,2025-02-01 14:30:05.649,2025-02-01 14:30:05.613,,1738431005649,,1738431005337
"10365","11","16.8","24","0",2025-02-01 14:30:05.291,2025-02-01 14:30:05.435,2025-02-01 14:30:05.420,,1738431005436,,1738431005337,"10365",ANTON,"3","1996-11-27","1996-12-25","1996-12-02","2","22.0",Antonio Moreno Taquería,Mataderos  2312,México D.F.,"","05023",Mexico,2025-02-01 14:30:05.403,2025-02-01 14:30:05.622,2025-02-01 14:30:05.613,,1738431005623,,1738431005337
"10456","49","16","21","0.15",2025-02-01 14:30:05.302,2025-02-01 14:30:05.446,2025-02-01 14:30:05.420,,1738431005447,,1738431005337,"10456",KOENE,"8","1997-02-25","1997-04-08","1997-02-28","2","8.12",Königlich Essen,Maubelstr. 90,Brandenburg,"","14776",Germany,2025-02-01 14:30:05.409,2025-02-01 14:30:05.629,2025-02-01 14:30:05.613,,1738431005629,,1738431005337
"10761","75","7.75","18","0",2025-02-01 14:30:05.341,2025-02-01 14:30:05.486,2025-02-01 14:30:05.420,,1738431005487,,1738431005337,"10761",RATTC,"5","1997-12-02","1997-12-30","1997-12-08","2","18.66",Rattlesnake Canyon Grocery,"2817 Milton Dr.",Albuquerque,NM,"87110",USA,2025-02-01 14:30:05.428,2025-02-01 14:30:05.651,2025-02-01 14:30:05.613,,1738431005652,,1738431005337
"10762","56","38","60","0",2025-02-01 14:30:05.341,2025-02-01 14:30:05.487,2025-02-01 14:30:05.420,,1738431005487,,1738431005337,"10762",FOLKO,"3","1997-12-02","1997-12-30","1997-12-09","1","328.74",Folk och fä HB,Åkergatan 24,Bräcke,"",S-844 67,Sweden,2025-02-01 14:30:05.428,2025-02-01 14:30:05.651,2025-02-01 14:30:05.613,,1738431005652,,1738431005337
"10763","24","4.5","20","0",2025-02-01 14:30:05.341,2025-02-01 14:30:05.487,2025-02-01 14:30:05.420,,1738431005487,,1738431005337,"10763",FOLIG,"3","1997-12-03","1997-12-31","1997-12-08","3","37.35",Folies gourmandes,"184, chaussée de Tournai",Lille,"","59000",France,2025-02-01 14:30:05.428,2025-02-01 14:30:05.652,2025-02-01 14:30:05.613,,1738431005652,,1738431005337
"10766","68","12.5","40","0",2025-02-01 14:30:05.342,2025-02-01 14:30:05.487,2025-02-01 14:30:05.420,,1738431005487,,1738431005337,"10766",OTTIK,"4","1997-12-05","1998-01-02","1997-12-09","1","157.55",Ottilies Käseladen,Mehrheimerstr. 369,Köln,"","50739",Germany,2025-02-01 14:30:05.429,2025-02-01 14:30:05.652,2025-02-01 14:30:05.613,,1738431005652,,1738431005337
"10767","42","14","2","0",2025-02-01 14:30:05.342,2025-02-01 14:30:05.487,2025-02-01 14:30:05.420,,1738431005488,,1738431005337,"10767",SUPRD,"4","1997-12-05","1998-01-02","1997-12-15","3","1.59",Suprêmes délices,"Boulevard Tirou, 255",Charleroi,"",B-6000,Belgium,2025-02-01 14:30:05.429,2025-02-01 14:30:05.652,2025-02-01 14:30:05.613,,1738431005652,,1738431005337
"10510","75","7.75","36","0.1",2025-02-01 14:30:05.308,2025-02-01 14:30:05.453,2025-02-01 14:30:05.420,,1738431005453,,1738431005337,"10510",SAVEA,"6","1997-04-18","1997-05-16","1997-04-28","3","367.63",Save-a-lot Markets,"187 Suffolk Ln.",Boise,ID,"83720",USA,2025-02-01 14:30:05.412,2025-02-01 14:30:05.633,2025-02-01 14:30:05.613,,1738431005634,,1738431005337
"10511","8","40","10","0.15",2025-02-01 14:30:05.308,2025-02-01 14:30:05.453,2025-02-01 14:30:05.420,,1738431005453,,1738431005337,"10511",BONAP,"4","1997-04-18","1997-05-16","1997-04-21","3","350.64",Bon app',"12, rue des Bouchers",Marseille,"","13008",France,2025-02-01 14:30:05.412,2025-02-01 14:30:05.633,2025-02-01 14:30:05.613,,1738431005634,,1738431005337
"10398","55","19.2","120","0.1",2025-02-01 14:30:05.295,2025-02-01 14:30:05.439,2025-02-01 14:30:05.420,,1738431005440,,1738431005337,"10398",SAVEA,"2","1996-12-30","1997-01-27","1997-01-09","3","89.16",Save-a-lot Markets,"187 Suffolk Ln.",Boise,ID,"83720",USA,2025-02-01 14:30:05.405,2025-02-01 14:30:05.625,2025-02-01 14:30:05.613,,1738431005625,,1738431005337
"10524","54","7.45","15","0",2025-02-01 14:30:05.311,2025-02-01 14:30:05.456,2025-02-01 14:30:05.420,,1738431005457,,1738431005337,"10524",BERGS,"1","1997-05-01","1997-05-29","1997-05-07","2","244.79",Berglunds snabbköp,Berguvsvägen  8,Luleå,"",S-958 22,Sweden,2025-02-01 14:30:05.413,2025-02-01 14:30:05.634,2025-02-01 14:30:05.613,,1738431005635,,1738431005337
"10525","40","18.4","15","0.1",2025-02-01 14:30:05.311,2025-02-01 14:30:05.456,2025-02-01 14:30:05.420,,1738431005457,,1738431005337,"10525",BONAP,"1","1997-05-02","1997-05-30","1997-05-23","2","11.06",Bon app',"12, rue des Bouchers",Marseille,"","13008",France,2025-02-01 14:30:05.413,2025-02-01 14:30:05.634,2025-02-01 14:30:05.613,,1738431005635,,1738431005337
"10526","56","38","30","0.15",2025-02-01 14:30:05.311,2025-02-01 14:30:05.456,2025-02-01 14:30:05.420,,1738431005457,,1738431005337,"10526",WARTH,"4","1997-05-05","1997-06-02","1997-05-15","2","58.59",Wartian Herkku,Torikatu 38,Oulu,"","90110",Finland,2025-02-01 14:30:05.413,2025-02-01 14:30:05.634,2025-02-01 14:30:05.613,,1738431005635,,1738431005337
"10504","61","28.5","25","0",2025-02-01 14:30:05.307,2025-02-01 14:30:05.452,2025-02-01 14:30:05.420,,1738431005453,,1738431005337,"10504",WHITC,"4","1997-04-11","1997-05-09","1997-04-18","3","59.13",White Clover Markets,"1029 - 12th Ave. S.",Seattle,WA,"98124",USA,2025-02-01 14:30:05.412,2025-02-01 14:30:05.633,2025-02-01 14:30:05.613,,1738431005633,,1738431005337
"10388","53","26.2","40","0",2025-02-01 14:30:05.294,2025-02-01 14:30:05.438,2025-02-01 14:30:05.420,,1738431005438,,1738431005337,"10388",SEVES,"2","1996-12-19","1997-01-16","1996-12-20","1","34.86",Seven Seas Imports,"90 Wadhurst Rd.",London,"",OX15 4NB,UK,2025-02-01 14:30:05.404,2025-02-01 14:30:05.624,2025-02-01 14:30:05.613,,1738431005624,,1738431005337
"10544","67","14","7","0",2025-02-01 14:30:05.314,2025-02-01 14:30:05.459,2025-02-01 14:30:05.420,,1738431005459,,1738431005337,"10544",LONEP,"4","1997-05-21","1997-06-18","1997-05-30","1","24.91",Lonesome Pine Restaurant,"89 Chiaroscuro Rd.",Portland,OR,"97219",USA,2025-02-01 14:30:05.414,2025-02-01 14:30:05.635,2025-02-01 14:30:05.613,,1738431005636,,1738431005337
"10553","35","18","6","0",2025-02-01 14:30:05.315,2025-02-01 14:30:05.460,2025-02-01 14:30:05.420,,1738431005460,,1738431005337,"10553",WARTH,"2","1997-05-30","1997-06-27","1997-06-03","2","149.49",Wartian Herkku,Torikatu 38,Oulu,"","90110",Finland,2025-02-01 14:30:05.415,2025-02-01 14:30:05.636,2025-02-01 14:30:05.613,,1738431005637,,1738431005337
"10802","62","49.3","5","0.25",2025-02-01 14:30:05.346,2025-02-01 14:30:05.491,2025-02-01 14:30:05.420,,1738431005492,,1738431005337,"10802",SIMOB,"4","1997-12-29","1998-01-26","1998-01-02","2","257.26",Simons bistro,Vinbæltet 34,Kobenhavn,"","1734",Denmark,2025-02-01 14:30:05.431,2025-02-01 14:30:05.655,2025-02-01 14:30:05.613,,1738431005655,,1738431005337
"10604","76","18","10","0.1",2025-02-01 14:30:05.321,2025-02-01 14:30:05.466,2025-02-01 14:30:05.420,,1738431005467,,1738431005337,"10604",FURIB,"1","1997-07-18","1997-08-15","1997-07-29","1","7.46",Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,"","1675",Portugal,2025-02-01 14:30:05.418,2025-02-01 14:30:05.640,2025-02-01 14:30:05.613,,1738431005640,,1738431005337
"10605","71","21.5","15","0.05",2025-02-01 14:30:05.322,2025-02-01 14:30:05.466,2025-02-01 14:30:05.420,,1738431005467,,1738431005337,"10605",MEREP,"1","1997-07-21","1997-08-18","1997-07-29","2","379.13",Mère Paillarde,"43 rue St. Laurent",Montréal,Québec,H1J 1C3,Canada,2025-02-01 14:30:05.418,2025-02-01 14:30:05.640,2025-02-01 14:30:05.613,,1738431005640,,1738431005337
"10607","72","34.8","12","0",2025-02-01 14:30:05.322,2025-02-01 14:30:05.467,2025-02-01 14:30:05.420,,1738431005467,,1738431005337,"10607",SAVEA,"5","1997-07-22","1997-08-19","1997-07-25","1","200.24",Save-a-lot Markets,"187 Suffolk Ln.",Boise,ID,"83720",USA,2025-02-01 14:30:05.418,2025-02-01 14:30:05.640,2025-02-01 14:30:05.613,,1738431005641,,1738431005337
"10718","62","49.3","20","0",2025-02-01 14:30:05.337,2025-02-01 14:30:05.481,2025-02-01 14:30:05.420,,1738431005481,,1738431005337,"10718",KOENE,"1","1997-10-27","1997-11-24","1997-10-29","3","170.88",Königlich Essen,Maubelstr. 90,Brandenburg,"","14776",Germany,2025-02-01 14:30:05.425,2025-02-01 14:30:05.648,2025-02-01 14:30:05.613,,1738431005649,,1738431005337
"10729","50","16.25","40","0",2025-02-01 14:30:05.338,2025-02-01 14:30:05.482,2025-02-01 14:30:05.420,,1738431005483,,1738431005337,"10729",LINOD,"8","1997-11-04","1997-12-16","1997-11-14","3","141.06",LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,"4980",Venezuela,2025-02-01 14:30:05.426,2025-02-01 14:30:05.649,2025-02-01 14:30:05.613,,1738431005650,,1738431005337
"10638","72","34.8","60","0",2025-02-01 14:30:05.326,2025-02-01 14:30:05.471,2025-02-01 14:30:05.420,,1738431005471,,1738431005337,"10638",LINOD,"3","1997-08-20","1997-09-17","1997-09-01","1","158.44",LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,"4980",Venezuela,2025-02-01 14:30:05.420,2025-02-01 14:30:05.642,2025-02-01 14:30:05.613,,1738431005643,,1738431005337
"10438","57","15.6","15","0.2",2025-02-01 14:30:05.300,2025-02-01 14:30:05.444,2025-02-01 14:30:05.420,,1738431005444,,1738431005337,"10438",TOMSP,"3","1997-02-06","1997-03-06","1997-02-14","2","8.24",Toms Spezialitäten,Luisenstr. 48,Münster,"","44087",Germany,2025-02-01 14:30:05.407,2025-02-01 14:30:05.628,2025-02-01 14:30:05.613,,1738431005628,,1738431005337
"10547","36","19","60","0",2025-02-01 14:30:05.314,2025-02-01 14:30:05.459,2025-02-01 14:30:05.420,,1738431005459,,1738431005337,"10547",SEVES,"3","1997-05-23","1997-06-20","1997-06-02","2","178.43",Seven Seas Imports,"90 Wadhurst Rd.",London,"",OX15 4NB,UK,2025-02-01 14:30:05.414,2025-02-01 14:30:05.636,2025-02-01 14:30:05.613,,1738431005636,,1738431005337
"10403","48","10.2","70","0.15",2025-02-01 14:30:05.296,2025-02-01 14:30:05.440,2025-02-01 14:30:05.420,,1738431005440,,1738431005337,"10403",ERNSH,"4","1997-01-03","1997-01-31","1997-01-09","3","73.79",Ernst Handel,Kirchgasse 6,Graz,"","8010",Austria,2025-02-01 14:30:05.405,2025-02-01 14:30:05.625,2025-02-01 14:30:05.613,,1738431005625,,1738431005337
"10899","39","18","8","0.15",2025-02-01 14:30:05.360,2025-02-01 14:30:05.504,2025-02-01 14:30:05.420,,1738431005504,,1738431005337,"10899",LILAS,"5","1998-02-20","1998-03-20","1998-02-26","3","1.21",LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,"3508",Venezuela,2025-02-01 14:30:05.437,2025-02-01 14:30:05.662,2025-02-01 14:30:05.613,,1738431005663,,1738431005337
"10910","61","28.5","5","0",2025-02-01 14:30:05.361,2025-02-01 14:30:05.505,2025-02-01 14:30:05.420,,1738431005505,,1738431005337,"10910",WILMK,"1","1998-02-26","1998-03-26","1998-03-04","3","38.11",Wilman Kala,Keskuskatu 45,Helsinki,"","21240",Finland,2025-02-01 14:30:05.437,2025-02-01 14:30:05.663,2025-02-01 14:30:05.613,,1738431005664,,1738431005337
"10782","31","12.5","1","0",2025-02-01 14:30:05.344,2025-02-01 14:30:05.489,2025-02-01 14:30:05.420,,1738431005489,,1738431005337,"10782",CACTU,"9","1997-12-17","1998-01-14","1997-12-22","3","1.1",Cactus Comidas para llevar,Cerrito 333,Buenos Aires,"","1010",Argentina,2025-02-01 14:30:05.430,2025-02-01 14:30:05.653,2025-02-01 14:30:05.613,,1738431005653,,1738431005337
"10744","40","18.4","50","0.2",2025-02-01 14:30:05.338,2025-02-01 14:30:05.484,2025-02-01 14:30:05.420,,1738431005484,,1738431005337,"10744",VAFFE,"6","1997-11-17","1997-12-15","1997-11-24","1","69.19",Vaffeljernet,Smagsloget 45,Århus,"","8200",Denmark,2025-02-01 14:30:05.427,2025-02-01 14:30:05.650,2025-02-01 14:30:05.613,,1738431005651,,1738431005337
"10651","22","21","20","0.25",2025-02-01 14:30:05.327,2025-02-01 14:30:05.472,2025-02-01 14:30:05.420,,1738431005472,,1738431005337,"10651",WANDK,"8","1997-09-01","1997-09-29","1997-09-11","2","20.6",Die Wandernde Kuh,Adenauerallee 900,Stuttgart,"","70563",Germany,2025-02-01 14:30:05.421,2025-02-01 14:30:05.643,2025-02-01 14:30:05.613,,1738431005644,,1738431005337
"10652","42","14","20","0",2025-02-01 14:30:05.328,2025-02-01 14:30:05.472,2025-02-01 14:30:05.420,,1738431005473,,1738431005337,"10652",GOURL,"4","1997-09-01","1997-09-29","1997-09-08","2","7.14",Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,"04876-786",Brazil,2025-02-01 14:30:05.421,2025-02-01 14:30:05.643,2025-02-01 14:30:05.613,,1738431005644,,1738431005337
